OG PHY BAT BRO BGM
OG0002903 0.81720349330732111603 0.00000100000050002909 0.00000100000050002909 0.00000100000050002909
OG0002904 1.03339455782383593530 0.05202854646626329377 0.63161962498133294996 0.01933597648434135993
OG0002906 0.59820231843000792882 0.07900323616893427381 0.05302598785501101003 0.02054975830254070907
OG0002907 2.45321793370978813442 0.05004809390983915723 1.21164233530258624860 0.00000100000050002909
OG0002908 0.92606600249847548234 0.17061709810469399828 1.83303005344591007919 0.00000100000050002909
OG0002910 0.29358407708855344120 0.00000100000050002909 0.03848927776739963225 0.00000100000050002909
OG0002911 0.15404235126226853425 0.07614232515322519323 0.62156279191060537226 0.83148506614109263246
OG0002912 1.55031832192406482385 0.04705708311485608253 0.80751924994991486351 0.00000100000050002909
OG0002919 0.75743770559893486283 0.02472670734685799773 0.02217708564468803475 0.02225805202135673275
OG0002920 0.37294030583503506859 0.04688023447618283601 0.97059114995253181757 0.00533185232661716971
OG0002923 1.36403272670611808159 0.00000100000050002909 0.00000100000050002909 2.34816605122851473908
OG0002931 0.89663739283845445005 0.00000100000050002909 0.00599793496643828347 0.00670950903991690637
OG0002932
OG0002934 0.34871275691429309829 0.39593681947315190195 0.34973734946466061846 0.42713519010234002327
OG0002935 0.38671187168419901559 0.53234109998888712312 0.01281174814081339521 0.00000100000050002909
OG0002940 0.71333538064985679839 0.88260994580431839651 0.02303948096913353491 0.00848686382929668588
OG0002943 0.20144496546728407615 0.80368134963274540095 0.04325345604060327337 0.00000100000050002909
OG0002946 0.23075425389235532103 0.72202989869258671352 0.00000100000050002909 0.01078834151409536687
OG0002948 0.82582123173700161534 0.19932451292926517405 0.27180010247369473797 0.68867839645583750485
OG0002949 1.05386247295434576365 0.00000100000050002909 0.03203579961079613958 0.50390067779314107188
OG0002950 0.00000100000050002909 0.12435192439541603582 0.54516474535457126738 0.43508309862886090924
OG0002953 0.19493057572796029797 0.00000100000050002909 0.00000100000050002909 0.74537781225221722003
OG0002954 0.08264937887572509911 0.00000100000050002909 0.00941136389987283668 0.79875083171391503267
OG0002956 2.12344147897853074980 0.00000100000050002909 0.11649902121713505421 0.55423598394865236649
OG0002957 0.30977943498537729994 0.19397684254312114183 0.44247645830790571786 0.37779769690142439575
OG0002961
OG0002963 0.44696652136859921223 1.23713884147602604102 0.37627985126866053678 0.63493609923688676400
OG0002967 1.43430388044785384061 0.46721329090129282147 0.00000100000050002909 0.02925900503927317611
OG0002968 0.33913801971660606505 0.00000100000050002909 0.00000100000050002909 0.00000100000050002909
OG0002970 0.71048825000038107191 0.00000100000050002909 1.87561862188768624371 0.00828150525963048181
OG0002971 0.24882146737274105086 0.03934734132228340231 0.53340390758113731540 0.00000100000050002909
OG0002973 1.22811751720070727600 0.09489103860658416878 0.11533826119188342330 0.04589273897998804447
OG0002981 1.66792418461887925751 0.84252343546035601829 0.79127601413665749064 0.91502227449372330881
OG0002984 0.53466575557353990256 0.08248921873196760068 0.00000100000050002909 0.27889787447655695063
OG0002986 0.12229631297824329617 0.00000100000050002909 0.11870096722005299417 0.03911549977662581029
OG0002988 0.24983638098264185357 0.88865068325395191184 0.41360831315945378872 0.81237491482713219959
OG0002993 0.56177928067799021150 0.02085531571497330899 0.09091719589960205183 0.00000100000050002909
OG0002998 0.95003249363612596312 0.16173586457151362117 0.07734115077891438872 0.44810946312795824076
OG0003000 0.29381858887896894483 0.00000100000050002909 0.09964528667496133640 0.00000100000050002909
OG0003004 0.54909920560392233568 0.59823148415326543592 0.00000100000050002909 0.00000100000050002909
OG0003006 0.20535774936173378791 0.54152590330583150191 0.04551006216656322545 0.00000100000050002909
OG0003007
OG0003008 0.31521120945537955960 0.53571346862215063478 0.00000100000050002909 0.02417770255311216254
OG0003012 0.40322757442182166621 0.01073708100158908205 0.61712933180872975303 0.00000100000050002909
OG0003014 0.77933782161999032301 0.00000100000050002909 0.00000100000050002909 0.00000100000050002909
OG0003021 0.79758532682798943814 0.01589977758622144327 0.00000100000050002909 0.21123672921566633010
OG0003024 1.13075099961052716324 0.00000100000050002909 0.00000100000050002909 0.41753751925394178013
OG0003025 0.44851487582093874096 0.21721517922427388547 0.08678701029918813037 0.10797854250433110146
OG0003028 0.00000100000050002909 1.28790276624783106563 0.00000100000050002909 0.00000100000050002909
OG0003029 0.75460153236773641616 0.96170893491667430730 0.48823433823197176507 0.40057588533966792532
OG0003034 0.94292973496766396835 0.00723865655833833520 0.00000100000050002909 0.03365170448225034139
OG0003035 0.00000100000050002909 0.00000100000050002909 0.35757533059030410794 0.00000100000050002909
OG0003037 1.06775003391449119228 0.00000100000050002909 0.03910650473233857893 0.00000100000050002909
OG0003039 0.30084876800530380159 0.06520316977887159748 0.00000100000050002909 1.19112626609980076786
OG0003046 0.63705003526352410592 0.00000100000050002909 0.02517247998498339800 0.01249114593137732460
OG0003049 1.33879345326073573297 0.58665108657121878277 0.02007975269347992905 0.00000100000050002909
OG0003051 0.00000100000050002909 0.00000100000050002909 0.67130614525086251820 0.02856818001726423722
OG0003057 1.15583593815660834458 0.05671757310293949056 0.00000100000050002909 0.03714501074978740491
OG0003058 0.16415592679563928424 0.36950834890872308325 0.07310636445174625853 0.04395874726253854586
OG0003070 0.50458689903950382227 0.00953209218293411993 1.21691056753710014071 0.03166405677351839809
OG0003074 0.98006692502617620555 0.00000100000050002909 0.07233667431339002585 0.00142922253955254409
OG0003075 0.99601295538097966986 2.01778084236467103452 0.00000100000050002909 0.00000100000050002909
OG0003078 0.36268529733318338737 0.77946301075795498825 0.12962678721475009991 0.40709429850298534115
OG0003080 0.72994529383541917333 1.19322524574560140387 0.00000100000050002909 0.05877100684013025766
OG0003082 1.17571202987306810961 0.01598855482666804162 0.03237394094348333695 0.02452745832753917138
OG0003087 0.59486704771677489934 0.54033064367835836883 0.01469644561919600592 0.01099213445899027003
OG0003088 0.56324077867938504571 0.00000100000050002909 0.00000100000050002909 0.01181679659260532166
OG0003093 0.73786514687720072825 0.00000100000050002909 0.05330715165046761433 0.41010781827702325053
OG0003094 0.43252822012181429967 0.00000100000050002909 0.00000100000050002909 0.82107551655646482391
OG0003096 0.90474070580916110540 0.01266222763384994288 0.04275639211482216984 0.32376267491456661718
OG0003097 0.58950983552910263263 0.64480816671920337946 0.18038690987000099986 0.45367505458751000713
OG0003098 0.00000100000050002909 1.10578465494659838875 1.35068142527697809818 0.69711042852862503683
OG0003100 0.41326699735683786185 0.09964998131463043141 0.00000100000050002909 0.26637130396434705037
OG0003108 0.85329711729455992586 0.00000100000050002909 0.00000100000050002909 0.49228048133196844471
OG0003109 0.75392396897454028171 0.00000100000050002909 0.33887551466277771040 0.00000100000050002909
OG0003114
OG0003117 0.72115478399521149022 0.00000100000050002909 0.49446850556934440757 0.03131284280989512364
OG0003119 0.57214688011654990518 0.11403838305620227211 0.80163033536320338346 0.06049602527557296910
OG0003120 0.68049911662942308421 0.07864249191359688751 0.52385864505135903979 0.00000100000050002909
OG0003122 1.50494455525631898318 0.00000100000050002909 0.00000100000050002909 0.03401809703896471748
OG0003127 0.79520798415195970144 0.00000100000050002909 0.00000100000050002909 0.90868098881664771671
OG0003129 0.25712002648610038369 0.01867501524056061971 0.00730635295856502630 0.84981880381812402447
OG0003131 0.25657274908199040331 0.40108399845666786732 0.01051923039753038629 0.02615618696077555080
OG0003132 0.58990146964400203000 0.59739792650277545594 0.08713566086074843453 0.04223507462777943700
OG0003133 0.80909985276223073125 0.01563488545347589340 0.28249492465219672166 0.01403728093249986472
OG0003138 1.42468646998456138775 0.00000100000050002909 0.01829384713554075420 2.18122536408924228013
OG0003140 0.77706985081009005700 0.03310318273048949711 0.00000100000050002909 0.74642311626986179718
OG0003141 0.31077884707051772750 0.01954289159809355705 0.49555793428854011395 0.00000100000050002909
OG0003142 1.30274954721508073874 0.00000100000050002909 0.04665936540000929778 0.00000100000050002909
OG0003151 0.00000100000050002909 0.00000100000050002909 1.36238935824587081846 0.00000100000050002909
OG0003152 0.95707752140510415906 0.06951415521364781580 0.00000100000050002909 0.02405805346374880610
OG0003156 0.68941046037312170292 0.00000100000050002909 0.00000100000050002909 0.01720100845862953046
OG0003159 1.14704634220576129344 0.00000100000050002909 0.03287099360714493962 0.03262471337791679471
OG0003160 0.57890282283560345888 0.29604085004204477860 0.81152088950940926004 0.60804570732444362946
OG0003162 0.91012461836476044041 0.01204007111154560723 0.00800946904767307899 0.02078240968863278443
OG0003169 0.00000100000050002909 1.07285382183262756328 0.00000100000050002909 0.02367236700027451277
OG0003170 0.59353399769292769506 0.01242163877056299930 0.00000100000050002909 0.02821014873014180899
OG0003172 0.57613048005747002911 0.26107283021568111758 0.02787955235392068284 0.00000100000050002909
OG0003174 1.75153707298548289018 0.00000100000050002909 0.83268299138069856724 0.00000100000050002909
OG0003177 0.37054854554290361790 0.02484443464991526948 0.05909658104056132732 0.00000100000050002909
OG0003178
OG0003179
OG0003182 0.91781845735867562119 0.00000100000050002909 0.05755451908296481400 0.65261706209423264724
OG0003183 1.90751742945369384685 0.00000100000050002909 0.00000100000050002909 0.31248239552833156907
OG0003186 0.49397167008195469462 0.30934566320146400509 0.81408976622389062072 1.89336476960095434485
OG0003187 0.00000100000050002909 0.06968108281845562801 0.85757703254239203705 0.00000100000050002909
OG0003189 5.68896764745497218740 2.61476614799178053161 0.00000100000050002909 0.00000100000050002909
OG0003190
OG0003194 0.41748412465863582455 0.70273871761234296685 0.02240340397980481249 0.05613786420144245559
OG0003195 0.86445920722046332152 0.48224742950161075816 2.12327265794457442638 1.74919742291671709289
OG0003198 1.14743587891942566692 0.37470298471502805349 0.91179243509066043583 0.29714012139603551699
OG0003200 1.18872295831839314140 0.06178029231199268223 0.04101223507080267727 0.00000100000050002909
OG0003207 0.77854973985880959741 0.00548443028068890462 0.00719678191808115642 0.00000100000050002909
OG0003208 0.58783394255929266592 0.42858110377971292415 0.05328984872608924506 0.00906452377317485194
OG0003209 0.25979790501398453140 0.08932763911668598067 0.77643237287590871620 0.03392882537598482240
OG0003210 0.03952891383768989547 0.00000100000050002909 1.90361398386904867586 0.00000100000050002909
OG0003213 0.11129552548766688536 0.00000100000050002909 0.92999587956820717327 0.00000100000050002909
OG0003215 1.51024435604996543070 0.00000100000050002909 0.00000100000050002909 0.03358642384118878249
OG0003217 0.37169157226874560696 0.33381284503739128144 0.10354306939704789603 0.00000100000050002909
OG0003221 0.14189831942985856039 0.89088811288727820514 0.00000100000050002909 0.00000100000050002909
OG0003223 0.33499968213124570182 0.00440678536061785663 0.01006476681823907648 0.00000100000050002909
OG0003225 1.09193454170737735964 1.35153139866319804696 0.00000100000050002909 0.00000100000050002909
OG0003227 0.58907143796899896770 0.00000100000050002909 0.50839877392340693252 0.02431556208863453611
OG0003232 0.52226787433439691988 0.00983428033807959116 0.00000100000050002909 0.60335370985370195829
OG0003235 0.90096247441808241518 0.24681073841999121021 0.00000100000050002909 0.00000100000050002909
OG0003236 0.30354038848664521844 0.00091155254721544715 0.00000100000050002909 0.02257546371659534951
OG0003238 4.03073175244884573942 0.01947263707466254795 0.00000100000050002909 0.00000100000050002909
OG0003239 1.38800349365460751194 0.00000100000050002909 0.83450695780247441391 0.08254097514076953745
OG0003241 0.83068470242906244927 0.48909240599512643355 0.00000100000050002909 0.00000100000050002909
OG0003242 0.95997656785813745284 0.33542003302218242888 0.07492136793519869886 0.01356232944061034479
OG0003244 1.08843609226336290874 0.34120688743921678832 0.26702677175548239497 0.47483759275454900939
OG0003247 0.92146236979845419501 0.00000100000050002909 0.00000100000050002909 0.06549082213515901307
OG0003254 0.76134055783949838858 0.00000100000050002909 0.86789217047409994432 0.00000100000050002909
OG0003255 0.47356017886546719620 0.35437759320503015026 0.04467732314027825918 0.06051620081918688415
OG0003263 0.22806146672253169161 0.12954038779353527211 0.01618038233899641437 0.45810036488489613848
OG0003273 0.56198213305557354058 0.00000100000050002909 0.65201196982992037920 0.02687625193438263060
OG0003275 0.29741704774238458819 0.00000100000050002909 0.00710428297604673818 0.01902987213913713213
OG0003276 0.44386499744145946345 0.05851869221563892054 0.08889376504584720062 0.00000100000050002909
OG0003278 0.64814272200531120038 0.47453984092315698584 0.00000100000050002909 0.69302505632856548079
OG0003279 2.28651874899894558268 0.00451903176347891785 0.00000100000050002909 0.00000100000050002909
OG0003280 1.44486817047764048993 0.01281439149476875164 0.03788314074874531145 0.00000100000050002909
OG0003287 0.26089309832998047733 1.08190757475668553056 0.77888830287972066202 0.22151398744240274885
OG0003288 0.43540379018846364634 1.79789550459197555732 0.49055842353551720736 0.48808293985013939675
OG0003290 0.57723958929450081001 0.02270085258968352823 0.00000100000050002909 0.00000100000050002909
OG0003291 1.70405458876911208854 0.01062922702515634379 0.00000100000050002909 0.45239260129183295200
OG0003292 0.89707739768685335058 0.92718981272431666429 0.18215115588087918419 0.00000100000050002909
OG0003293 1.01173083676592456825 0.04558718477889464604 0.06610934642354054924 0.48918949711096609834
OG0003305 0.00000100000050002909 0.73753593866607114471 0.00000100000050002909 0.00000100000050002909
OG0003307 1.01608749873771175842 0.00659837891715333268 0.00198943407216401304 0.02597180866858709095
OG0003308 0.19023478484860711912 0.69164505489761707313 0.59104935169176453513 0.19780408508462687944
OG0003312 0.62580200497654381309 0.00000100000050002909 0.03948081703878243698 0.00000100000050002909
OG0003313 0.87377182084917714988 0.03639136122230918202 1.29959448810768574134 0.00000100000050002909
OG0003316 0.60285866876955596094 1.14953075257372061557 0.08195036203285938070 0.00000100000050002909
OG0003317 6.56760432176792718906 1.18900533599554969477 0.00000100000050002909 0.70326882176315774764
OG0003319 1.49965336098137758114 0.01140180131372890704 0.79222310758730862812 0.00463269505707413713
OG0003322 0.00000100000050002909 0.00000100000050002909 0.07387651441547306297 1.27734461423996181750
OG0003326 0.90397186762572800944 0.01087545315398006675 0.09303413500190543806 0.04433928968237649954
OG0003328 0.72323574732613316041 0.44986680383778088199 2.12082417815223589486 0.00000100000050002909
OG0003329 0.73833106709863216555 0.00000100000050002909 1.11782888845538974643 0.06153810156115027685
OG0003330 0.53917113034582031528 0.00000100000050002909 0.04305117017203496238 0.03945321691852785029
OG0003336 1.10152212197130072724 1.30614991255056023256 0.07303400207418329904 0.00000100000050002909
OG0003343 0.99135642136583512762 0.04445671758953651659 0.88307647407286549157 0.00000100000050002909
OG0003346 0.77969237323962892194 0.00000100000050002909 1.65928417460213317725 0.00000100000050002909
OG0003351 0.20856150240096441029 0.76727905548738728481 0.14230786003816170426 0.05108022865307697974
OG0003352 0.17842572896770633739 0.09086345743950569043 0.08042046098202929039 0.00000100000050002909
OG0003353 0.95222421623162589732 1.37633665002542371347 0.06655198645888829589 0.00000100000050002909
OG0003354 0.17329496636435529067 0.00000100000050002909 0.28463557511394266264 0.03158816661038110069
OG0003356 0.24955035655487561863 0.97757713044434324523 0.00000100000050002909 0.00000100000050002909
OG0003357 0.40481369119837506965 0.00000100000050002909 0.09241215076011528862 0.60829363556396354173
OG0003362 0.74979567378777545184 0.04385257587862238099 0.62064753602456645964 0.07695497495909894847
OG0003369 1.19070664851143481755 0.83801788018655831713 0.31451622176640658957 0.00000100000050002909
OG0003371 0.85147443049991555775 0.00000100000050002909 0.10313780400012569072 0.08306702664276130466
OG0003375 0.00000100000050002909 0.00000100000050002909 0.00000100000050002909 0.11271562890455290307
OG0003384 0.67253394885087836030 0.01932403424009655063 0.01262306692255437714 0.19198765950963742055
OG0003385 0.21609041918377466795 0.00000100000050002909 0.00000100000050002909 0.00000100000050002909
OG0003387 0.85372939914507472992 0.02440378494691524194 0.00529532405715916251 0.57289853359078013462
OG0003388 0.74144658343788427679 0.03799233764870869196 0.01491262632865008632 0.00000100000050002909
OG0003392 1.42216879974262644382 0.05047811160665241492 0.00000100000050002909 0.00000100000050002909
OG0003393 0.08953341197407271856 0.04997775328744900880 0.64046405693685914962 0.12002324131512744076
OG0003394 0.98286646492492257821 1.12245267673344972792 0.19935847652917862427 1.24329843467815148728
OG0003395 1.08145799507834006192 0.65399649782966629008 0.00000100000050002909 0.00000100000050002909
OG0003397 0.57899593847959096582 0.20433748498947493233 0.00000100000050002909 0.02808053273144518400
OG0003398 0.98174457379515911448 0.02150750980400861767 0.01870381868238001066 0.02195963305298385612
OG0003399 0.55536730217679419752 0.00000100000050002909 0.00000100000050002909 0.00000100000050002909
OG0003401 1.06343418469424100259 0.03197864717737795848 0.00875630643103423104 0.00000100000050002909
OG0003403 0.67340698116837027776 0.00000100000050002909 0.00811209205728525423 0.03357792422426721796
OG0003408 0.46657334817405399230 0.00000100000050002909 0.14991882863446376328 0.03388424241276560833
OG0003412 2.06530176080940686134 0.12959995471419161195 0.00000100000050002909 0.00000100000050002909
OG0003414 0.30699454317466706721 1.12537109133504320546 0.01615502617514585557 0.00000100000050002909
OG0003415 0.59626801527824357940 0.94297129957180392257 1.12923451841286426323 0.00000100000050002909
OG0003422 0.00000100000050002909 0.06750468740088078068 2.15213009486003459259 0.11920625190962780282
OG0003424 0.38809077306240347127 0.05708048539620176609 0.00000100000050002909 0.02644439828823575214
OG0003427 0.90052052334330079386 0.27024770240359985429 0.03908665495781485366 0.75149806679186770264
OG0003430 0.48542533202482168742 0.00000100000050002909 2.07364935836484143294 0.04148864191024043829
OG0003433 1.07029523576333063239 0.97955653621485216931 0.00000100000050002909 0.00000100000050002909
OG0003434 0.62257603583486353926 0.00000100000050002909 0.02856740896572537713 0.71454225010509053728
OG0003435 1.01454291880890479227 0.00000100000050002909 0.00000100000050002909 0.98154479566278829417
OG0003436 0.48130018350013609174 0.00000100000050002909 0.09190536318383499270 0.78591522421418857913
OG0003441 0.13633407920916720824 0.07933669205648793965 0.00000100000050002909 0.46157623342616649342
OG0003442 0.41384057131742330027 1.11427978025650453731 0.00000100000050002909 0.74850111785154749278
OG0003443 1.22283549307834848996 0.00000100000050002909 0.09011372518093986594 0.00000100000050002909
OG0003444 0.03269561221586265304 0.00000100000050002909 0.02574197994204299733 0.42195164492780773413
OG0003445 0.51694849017481159237 0.10142679219380776323 0.70190978009066606891 0.57365472919593374357
OG0003446 1.09497666700564244557 0.00000100000050002909 0.98425613477527484907 0.00000100000050002909
OG0003451 0.00000100000050002909 0.02776451876137099595 0.86898170501446969638 0.00000100000050002909
OG0003453 0.41579954115798961611 0.72240147365350049213 0.01519324502902826349 0.09170438251000032071
OG0003461 0.82029643531792340028 0.00000100000050002909 0.02357499745511611872 0.88447911269891155150
OG0003466 0.34877854680440978363 0.89363804285904813174 0.00081662985503212489 0.02503905798693292425
OG0003470 2.06407678277861039717 1.26972469276871557931 0.00000100000050002909 0.00000100000050002909
OG0003471 0.55122096308201429249 0.00000100000050002909 0.02661775766668694060 0.82011361306803853832
OG0003472 0.44254249658798855416 0.06450579238317480368 0.00668802920075935951 1.02295749066055496890
OG0003473 0.27754351704270413537 0.03903141619986764954 0.13576079988154568512 0.08632197723060777705
OG0003478 0.47806540968285748949 0.00000100000050002909 8.90914670780460937749 0.00000100000050002909
OG0003479 1.15703844054000160035 0.62355320117382651013 0.81807340905046044277 0.41765305202164376697
OG0003480 1.64904720147619565651 0.00000100000050002909 1.42213353965299194037 0.02844759434562223882
OG0003483 0.00000100000050002909 0.00000100000050002909 0.00000100000050002909 1.58862405122993233242
OG0003486 0.33096902546198292416 0.00666680151722907812 0.00905439150884400704 0.00815345726303825027
OG0003488 0.78839311227446762231 0.00805603962037906157 0.00738745368460404749 0.00000100000050002909
OG0003492 0.46270162441446760493 0.00000100000050002909 0.02299304990935355578 1.06951401610861362990
OG0003493 0.24125830466388523132 0.08876383706668949936 0.15455661210595550425 0.44572728009471096478
OG0003495 0.48254890051183474409 0.79298622528018525291 0.03636911796971400990 0.09066496340506086105
OG0003500 1.03674838254241974411 0.02963470877620182423 0.00000100000050002909 0.04967462396794696672
OG0003503 0.31572868747683163759 0.07858465008008558295 0.49228381203792281884 0.47062119371900834608
OG0003505 1.51693594331805536868 0.00000100000050002909 0.88083145174754906570 0.00000100000050002909
OG0003507 0.46275286901373791082 0.07812519697027933696 0.05376454269103059930 0.59300886728790558333
OG0003508 0.00000100000050002909 0.00000100000050002909 0.04774009549499723393 1.12421911047321088084
OG0003510 0.17154678664002598332 0.02135382697163087234 0.00000100000050002909 0.30092943546776540487
OG0003511 1.23973322723810719381 0.00000100000050002909 0.01736581868406983364 0.01901196531634132686
OG0003514 0.62511175521807793576 0.00000100000050002909 2.48187271996149627640 0.00000100000050002909
OG0003517 1.06688245883767773847 0.04908596151142146508 0.00000100000050002909 0.02150218674315308720
OG0003518 0.20501540282696056883 0.01844350819403229105 0.75064006951270700885 0.41822421666816755881
OG0003519 0.65559001614329859287 0.00000100000050002909 0.01871325476673567356 0.46706461925562348103
OG0003520 0.12942804058107637566 0.33240991554991006218 0.79536822447714949913 0.33008576184269250442
OG0003526 0.72580670065467012275 0.05520570604899331657 0.01793536336138741236 0.01837828537183735372
OG0003530 1.58152309042001548711 0.00000100000050002909 0.00000100000050002909 0.01659912058024699474
OG0003531 3.11163818958502647050 0.03119061782746345227 0.01488894703442874244 0.00000100000050002909
OG0003532 1.37944138575061137075 1.27781302497627846648 0.01508450639348938443 0.03343078940388480302
OG0003534 1.36275567789679330488 0.00000100000050002909 0.00000100000050002909 0.00000100000050002909
OG0003536 0.76940973619499697378 0.22586504668171963894 0.31652685427241195049 0.17163000744787690333
OG0003538 1.71645905755857297592 1.42080064157846397421 0.03101804177019906392 0.00000100000050002909
OG0003545 0.42827519940595970560 0.01839670252470348294 0.85035347356218615733 0.03457270719139983461
OG0003547
OG0003548 1.65081314532367606773 0.00000100000050002909 0.02155304337218470062 0.02203994929914695686
OG0003551 0.73398873044667189980 0.00790663789630144907 0.01589577170503531783 0.01581793561995614716
OG0003552 0.76956791556689618794 0.10970372172854790660 0.47253527307612303021 1.44892274513170993266
OG0003554 0.25036620463352282639 0.17092729016561794553 0.06391974812820319651 0.61069733653900437620
OG0003555 0.38409947809553451892 0.49183087568139982615 0.15043439507076489248 0.39511152572069913047
OG0003557 0.64504826262363135214 0.28109992507651937466 0.36040688379241492267 0.52698342472111214807
OG0003563 0.00000100000050002909 0.09187527904193631967 1.29604958939359238279 0.20039854503346191117
OG0003571 0.48549675433577210715 1.01731120977457911714 0.01994121689812829515 0.00003723446459237712
OG0003573 0.61079684473175155368 0.00000100000050002909 0.41157110324829682124 0.00000100000050002909
OG0003576 0.68409899723101708080 0.00000100000050002909 0.02444813453094614453 0.04057443949463745286
OG0003579 0.79802923193387453882 0.50422664744177481122 0.03081420028663880289 0.00000100000050002909
OG0003580 1.22409417207372550607 0.78771912417051170863 1.15768638885283992046 0.12811434526740417272
OG0003581 1.26929673514630048103 0.01114342884892963528 0.00000100000050002909 0.01014397044315454820
OG0003586 1.20955591681667606885 1.34939757773078006231 0.00000100000050002909 0.00000100000050002909
OG0003587 0.51070407991714439344 0.00000100000050002909 0.84673107515593259986 0.04691178776737296718
OG0003589 0.81427182997628588801 0.43711772669466691932 0.20896174142983309219 0.80425072981937306693
OG0003590 0.02723919554215767022 0.01985454211309435613 0.00000100000050002909 0.03077106375978635316
OG0003592 0.45455769770304482735 0.02303413806297351443 0.00000100000050002909 0.00000100000050002909
OG0003593 0.51298047671501367795 0.87869623679076935829 0.00000100000050002909 0.05753816553488518004
OG0003596 0.00000100000050002909 0.77370112071815488886 0.03504477949128762676 0.00000100000050002909
OG0003597 0.70186625185559148310 0.00000100000050002909 2.88854231004874772992 1.74872659000124919260
OG0003599 2.31332895749259304097 0.00000100000050002909 0.59524112018029662341 0.03158087444526298110
OG0003601 1.60426923630404050236 0.00000100000050002909 0.84450018071516419482 0.00000100000050002909
OG0003602 7.43436020438551103950 0.00635339910559504922 0.00000100000050002909 0.00000100000050002909
OG0003603 0.20562191495272902353 0.04532739952716009768 0.07713327345920842348 0.47456629158951740832
OG0003605 1.04389924088815555514 0.00000100000050002909 0.23864049805004089455 0.01651376188778396620
OG0003606 0.93932078194826673645 0.00000100000050002909 0.00000100000050002909 1.58885961782424267597
OG0003611
OG0003612 0.33992900479989340834 0.07294645850436705381 0.00000100000050002909 0.89942205084686244199
OG0003613 0.93988680758454057340 0.07526952439683286256 0.29953770321514877617 0.52711059384020253482
OG0003615 0.85063298663090214369 1.15787770744119722366 0.07102269521566592636 0.00000100000050002909
OG0003620 0.77894328764980103053 0.07972422570448670087 0.07359503046008114557 0.06691850382237342354
OG0003621 0.14437299791922081349 0.61527766560774210802 0.11737612491998863917 0.00000100000050002909
OG0003624 1.68853361631442266955 0.00000100000050002909 0.89146292545813254904 0.06250348705775592151
OG0003625 0.45105417114194035211 0.42171561126050782775 0.00000100000050002909 0.00000100000050002909
OG0003626 0.09506876211096242091 0.47333990065169195827 0.00000100000050002909 0.80034253921563291989
OG0003630
OG0003636 0.35136801021453273330 0.43646270604962822404 0.15823257550579503117 0.00000100000050002909
OG0003638 0.67790894175393745513 0.00000100000050002909 0.24071537009183952005 0.43944328366743862224
OG0003646 0.61600812160907092441 1.15394286585273420087 0.09038913301164920588 0.02635330508490130869
OG0003647 0.84272619402419124413 0.41933287284580977872 0.34103358862102994831 0.95982893189238260856
OG0003651 1.03596775260245044237 0.00000100000050002909 0.01448912994723855832 0.00000100000050002909
