BAT TRINITY_DN10683_c0_g1 35.4573377050877 1.49055489623222e-11 BRO TRINITY_DN52612_c0_g1 158.156828250356 2.03698574780865e-22 BGM TRINITY_DN86526_c0_g3 3.95251212817614 2.36053631155127e-05 OG0002803
BAT TRINITY_DN10850_c0_g4 31.2073417231413 2.55777611060384e-17 BRO TRINITY_DN89370_c0_g2 48.6809638818807 1.10446686224485e-14 BGM TRINITY_DN1456_c1_g1 9.31620319083511 3.86469679867789e-09 OG0002804
BAT TRINITY_DN1199_c9_g1 2288.00408186998 0.916785488130106 BRO TRINITY_DN4300_c1_g1 2133.23910030088 0.240964824777682 BGM TRINITY_DN2633_c2_g1 29.1823340063887 0.532117343908624 OG0002805
BAT TRINITY_DN1288_c0_g1 93.4429784825549 2.07918742535258e-18 BRO TRINITY_DN1153_c0_g1 320.701126176377 8.41285965946e-62 BGM TRINITY_DN1243_c0_g1 103.538300192926 3.15556775938213e-26 OG0002806
BAT TRINITY_DN16939_c0_g1 19.6050115356579 0.56747148358707 BRO TRINITY_DN175146_c0_g1 4.66470916950464 0.65067287552887 BGM TRINITY_DN12499_c0_g1 12.1855593824259 0.567982930117245 OG0002808
BAT TRINITY_DN172707_c0_g1 407.498888122929 4.30309387388985e-13 BRO TRINITY_DN7497_c0_g2 702.063419602634 0.00581743544586265 BGM TRINITY_DN78592_c0_g2 322.585945898792 1.11496513082399e-05 OG0002810
BAT TRINITY_DN17288_c2_g1 4.15562439596659 4.84115968747928e-05 BRO TRINITY_DN40908_c0_g1 6.02254384165432 2.95327094429017e-05 BGM TRINITY_DN16631_c1_g1 1.53280055974472 0.992444590915455 OG0002811
BAT TRINITY_DN2254_c0_g1 177.52246818959 0.224854061028329 BRO TRINITY_DN3553_c0_g1 235.329642341398 0.000182335531138067 BGM TRINITY_DN6614_c0_g2 138.160961346247 0.0013369273030679 OG0002813
BAT TRINITY_DN2299_c0_g1 65.2967801662154 1.4744980606975e-13 BRO TRINITY_DN396_c0_g1 84.0200349711154 1.1632203159652e-05 BGM TRINITY_DN18636_c0_g1 65.8306858408199 2.40599786474321e-22 OG0002815
BAT TRINITY_DN2374_c0_g1 43.0467083475684 0.0159690020647183 BRO TRINITY_DN9193_c2_g2 17.6345568892171 0.800775102629109 BGM TRINITY_DN6574_c2_g1 13.5596602720957 0.553069959460415 OG0002817
BAT TRINITY_DN31171_c0_g1 51.2077595111447 0.000115721472143168 BRO TRINITY_DN62125_c2_g1 41.3755740456224 8.28395886642647e-27 BGM TRINITY_DN101_c5_g1 45.0431262786362 0.184775139726188 OG0002818
BAT TRINITY_DN3494_c1_g2 94.6463618595773 3.25874200762138e-52 BRO TRINITY_DN517_c0_g1 133.493230105274 2.91145879934175e-47 BGM TRINITY_DN27483_c0_g1 73.6966022256394 8.50096773073824e-16 OG0002819
BAT TRINITY_DN35354_c0_g1 133.38853371123 0.716749140171847 BRO TRINITY_DN251_c5_g1 134.969322289924 0.213792474803774 BGM TRINITY_DN9290_c0_g2 98.8955056176208 0.747980938423333 OG0002820
BAT TRINITY_DN3647_c0_g1 137.495422404655 0.000639736612108392 BRO TRINITY_DN326_c1_g1 176.512174629309 1.77005451228158e-22 BGM TRINITY_DN690_c2_g1 121.64490890044 2.93024551296431e-05 OG0002821
BAT TRINITY_DN3760_c0_g2 162.736926634773 0.823752700940562 BRO TRINITY_DN7457_c0_g3 187.109656170927 0.488324682570005 BGM TRINITY_DN26652_c0_g1 155.838226688735 0.0253975552111581 OG0002822
BAT TRINITY_DN3938_c0_g1 393.792535213573 0.483339360676413 BRO TRINITY_DN1959_c2_g1 464.457272641149 0.0155898432408499 BGM TRINITY_DN2944_c3_g1 557.029723916793 0.304472156641998 OG0002823
BAT TRINITY_DN40125_c0_g1 44.5670916778987 2.71460451866784e-09 BRO TRINITY_DN6521_c2_g1 52.3978767228007 0.000298066718633548 BGM TRINITY_DN1106_c7_g1 63.2461095551148 2.98895286957513e-20 OG0002824
BAT TRINITY_DN4041_c0_g2 179.878354151465 0.310182753611567 BRO TRINITY_DN15523_c0_g1 225.06975029423 0.000103887776593483 BGM TRINITY_DN2683_c0_g3 148.29570408727 0.561450158623741 OG0002825
BAT TRINITY_DN4202_c1_g1 64.3984734216571 0.269959396911247 BRO TRINITY_DN15866_c0_g1 30.1446397728851 0.421361340715486 BGM TRINITY_DN9095_c0_g1 37.3053605493716 0.882693169048555 OG0002826
BAT TRINITY_DN4238_c0_g1 44.5860345001407 2.99603541894562e-07 BRO TRINITY_DN118_c14_g1 49.0162085983619 1.12673367841049e-05 BGM TRINITY_DN6938_c0_g1 33.6847695998995 0.0923984827492924 OG0002827
BAT TRINITY_DN61819_c0_g1 2.7882143150149 0.0212304396603329 BRO TRINITY_DN7284_c0_g1 8.33593733592797 8.04784637268624e-08 BGM TRINITY_DN4376_c0_g1 4.40338666496807 8.15797784349392e-06 OG0002829
BAT TRINITY_DN652_c0_g1 483.143833898686 0.186723270189379 BRO TRINITY_DN205_c0_g1 483.621705772724 1.19987564363303e-31 BGM TRINITY_DN11493_c0_g1 370.271633164926 0.00134226991932201 OG0002830
BAT TRINITY_DN71498_c0_g1 1852.92827249859 4.55220404324358e-06 BRO TRINITY_DN94685_c0_g2 1631.4070461991 5.15934573838798e-07 BGM TRINITY_DN1849_c0_g1 1559.04240853779 3.39914375555965e-06 OG0002831
BAT TRINITY_DN76614_c0_g2 81.48571597563 0.0692721247712042 BRO TRINITY_DN12998_c0_g1 61.7653430500032 0.751280700839896 BGM TRINITY_DN4736_c0_g2 77.1702187992289 0.505766969331384 OG0002832
BAT TRINITY_DN9949_c0_g1 82.3980088806459 0.00127435591560706 BRO TRINITY_DN10710_c0_g1 121.65874668432 0.000601475754618309 BGM TRINITY_DN27346_c0_g1 35.6688603542768 0.929859717909065 OG0002834
BAT TRINITY_DN10078_c0_g1 329.448596334046 5.63543336041397e-11 BRO TRINITY_DN91_c9_g1 484.240897991108 4.20140568481315e-29 BGM TRINITY_DN1073_c1_g1 325.330024928933 9.07227568958851e-17 OG0002835
BAT TRINITY_DN1260_c0_g1 641.979085738701 0.843020920171865 BRO TRINITY_DN6201_c0_g1 243.214912717284 0.0197321903453802 BGM TRINITY_DN189_c1_g1 275.901769276936 0.925940877017453 OG0002837
BAT TRINITY_DN14756_c0_g2 20.8287410980023 0.320347451182789 BRO TRINITY_DN2652_c0_g1 124.937996644982 0.593426728331857 BGM TRINITY_DN31685_c0_g1 60.6411483878504 0.0457597378936557 OG0002838
BAT TRINITY_DN1515_c0_g1 82.1812422143537 5.03480646621761e-08 BRO TRINITY_DN65468_c1_g2 60.3884746956867 0.000119156136271288 BGM TRINITY_DN5978_c1_g1 41.2307653084354 0.000879366505568776 OG0002840
BAT TRINITY_DN15270_c0_g1 142.824642510755 0.428706088331953 BRO TRINITY_DN7462_c1_g1 195.006112502708 0.53474038045372 BGM TRINITY_DN80540_c0_g4 85.2290092917661 0.139458031564239 OG0002841
BAT TRINITY_DN16085_c0_g1 199.401038630586 0.841514521110791 BRO TRINITY_DN5537_c0_g1 88.5552724696622 0.243043377674239 BGM TRINITY_DN13073_c0_g1 169.289596081202 0.559277215883688 OG0002842
BAT TRINITY_DN2722_c0_g1 86.442727428006 0.898134933951173 BRO TRINITY_DN2486_c0_g2 86.52119970665 0.00260129361627862 BGM TRINITY_DN4269_c1_g1 73.7720593822185 0.969052725187007 OG0002844
BAT TRINITY_DN3067_c1_g1 3.40575603769154 0.0705639571051829 BRO TRINITY_DN3089_c1_g1 6.22620908169197 0.0015285113130442 BGM TRINITY_DN25256_c2_g4 4.61477325099803 0.760176136698642 OG0002846
BAT TRINITY_DN3312_c0_g1 319.573192387763 0.000166263173804183 BRO TRINITY_DN7856_c0_g1 430.802650923244 1.05348242083929e-15 BGM TRINITY_DN3185_c0_g1 195.689803830946 4.01449574702661e-07 OG0002847
BAT TRINITY_DN3690_c1_g1 691.625026665792 3.73179349681223e-05 BRO TRINITY_DN132_c0_g1 1748.56003836782 0.0261282592155173 BGM TRINITY_DN933_c0_g1 1029.48176533353 0.00743650354847504 OG0002849
BAT TRINITY_DN4278_c0_g1 68.5690232068651 1.70747883690797e-31 BRO TRINITY_DN178_c8_g1 41.5040346026208 9.27365429090374e-26 BGM TRINITY_DN455_c1_g2 30.3274806803091 3.62847675648151e-24 OG0002851
BAT TRINITY_DN45460_c0_g2 38.910051753699 0.0392884487273834 BRO TRINITY_DN7737_c0_g2 12.0151827635087 0.027054178275217 BGM TRINITY_DN2743_c0_g1 23.1382720277365 0.567483698846003 OG0002853
BAT TRINITY_DN5022_c0_g1 750.166653136829 3.53631769058729e-14 BRO TRINITY_DN22832_c0_g1 601.043222518986 1.58674028037363e-19 BGM TRINITY_DN4849_c1_g2 395.069172735952 0.171085019636952 OG0002855
BAT TRINITY_DN5302_c0_g1 131.310983903495 0.360940689939354 BRO TRINITY_DN5492_c1_g1 140.719430559513 0.0030471693826051 BGM TRINITY_DN3836_c0_g2 86.8756828168616 0.916087457401943 OG0002856
BAT TRINITY_DN57083_c0_g1 277.919703348843 0.810678979858598 BRO TRINITY_DN32131_c0_g2 188.075437021403 5.24151261124989e-10 BGM TRINITY_DN9614_c0_g1 138.63047936595 1.37163576807418e-07 OG0002857
BAT TRINITY_DN6038_c0_g1 122.863536875832 0.281657691060756 BRO TRINITY_DN1173_c0_g2 214.555841796973 0.000643809599751379 BGM TRINITY_DN2930_c2_g2 83.6510461701262 0.506893326260004 OG0002859
BAT TRINITY_DN64_c1_g1 456.206211346712 3.53106963683379e-06 BRO TRINITY_DN1441_c3_g2 383.191811271561 4.08768881383025e-13 BGM TRINITY_DN1412_c0_g1 184.188743165461 0.0848824922433596 OG0002861
BAT TRINITY_DN6946_c0_g1 16.6916494635118 0.00388925541312788 BRO TRINITY_DN14533_c0_g1 43.7120253763376 0.539843679244267 BGM TRINITY_DN31083_c0_g1 22.3559076718061 0.0506404490455621 OG0002862
BAT TRINITY_DN7466_c0_g1 31.6908610805059 3.6627135316253e-29 BRO TRINITY_DN1110_c0_g1 22.4253084476541 3.27034524096158e-14 BGM TRINITY_DN1150_c0_g1 46.0383637746017 8.15675728017381e-28 OG0002863
BAT TRINITY_DN792_c0_g1 519.983980526191 2.05669677723835e-06 BRO TRINITY_DN356_c0_g1 581.20788990831 3.28555626972255e-07 BGM TRINITY_DN857_c1_g1 567.447648528492 4.96628001741012e-12 OG0002864
BAT TRINITY_DN8193_c0_g1 41.401223909928 0.924253758967002 BRO TRINITY_DN11539_c1_g2 100.569951060514 0.766109456382858 BGM TRINITY_DN1125_c4_g1 69.0897678791982 0.625974257937545 OG0002865
BAT TRINITY_DN9456_c0_g1 131.996501088792 0.98041693519371 BRO TRINITY_DN99454_c0_g1 170.95005129403 0.308062645456518 BGM TRINITY_DN920_c0_g1 111.296867741426 0.969052725187007 OG0002869
BAT TRINITY_DN94686_c0_g1 1.07721582074158 0.148071947870138 BRO TRINITY_DN39272_c0_g1 6.53462035137154 0.00245194377450594 BGM TRINITY_DN79462_c0_g1 10.8411053088544 9.81541918173115e-05 OG0002870
BAT TRINITY_DN11861_c0_g1 2.98357567641321 0.000278792487637112 BRO TRINITY_DN99564_c0_g1 8.09328963842357 6.78952430520803e-09 BGM TRINITY_DN7022_c0_g1 2.70969736372944 0.000338098622323166 OG0002876
BAT TRINITY_DN12237_c0_g1 32.12205376192 0.324500000098902 BRO TRINITY_DN9658_c0_g1 25.9972654888272 0.569005454555258 BGM TRINITY_DN7571_c0_g2 38.8280812359224 0.6159985568017 OG0002877
BAT TRINITY_DN12670_c0_g1 94.9155463757722 0.184339733340063 BRO TRINITY_DN190_c2_g1 140.381778721149 0.0129048101659946 BGM TRINITY_DN1788_c2_g1 72.3530067145346 0.26118486479483 OG0002880
BAT TRINITY_DN1450_c0_g1 147.908678096384 0.00258030217447464 BRO TRINITY_DN18523_c0_g1 222.131014960193 5.15450261833084e-07 BGM TRINITY_DN721_c1_g1 122.682189155521 0.000188463146540462 OG0002884
BAT TRINITY_DN14635_c0_g1 265.02543470578 0.689115956072899 BRO TRINITY_DN433_c3_g1 411.669440719319 0.0725141724763204 BGM TRINITY_DN11058_c0_g2 295.090596518136 0.275121784726794 OG0002885
