BGM_M TRINITY_DN86526_c0_g3 36.199674968105 2.84702402463557e-20 BAT TRINITY_DN10683_c0_g1 35.4573377050877 1.49055489623222e-11 BRO TRINITY_DN52612_c0_g1 158.156828250356 2.03698574780865e-22 BGM TRINITY_DN86526_c0_g3 3.95251212817614 2.36053631155127e-05 OG0002803
BGM_M TRINITY_DN1456_c1_g1 20.246917486647 6.97549125018162e-10 BAT TRINITY_DN10850_c0_g4 31.2073417231413 2.55777611060384e-17 BRO TRINITY_DN89370_c0_g2 48.6809638818807 1.10446686224485e-14 BGM TRINITY_DN1456_c1_g1 9.31620319083511 3.86469679867789e-09 OG0002804
BGM_M TRINITY_DN2633_c2_g1 21.952197131259 0.0255294976951564 BAT TRINITY_DN1199_c9_g1 2288.00408186998 0.916785488130106 BRO TRINITY_DN4300_c1_g1 2133.23910030088 0.240964824777682 BGM TRINITY_DN2633_c2_g1 29.1823340063887 0.532117343908624 OG0002805
BGM_M TRINITY_DN1243_c0_g1 74.5094549892189 4.56280459260805e-38 BAT TRINITY_DN1288_c0_g1 93.4429784825549 2.07918742535258e-18 BRO TRINITY_DN1153_c0_g1 320.701126176377 8.41285965946e-62 BGM TRINITY_DN1243_c0_g1 103.538300192926 3.15556775938213e-26 OG0002806
BGM_M TRINITY_DN12499_c0_g1 31.7752957011959 6.57916813149524e-05 BAT TRINITY_DN16939_c0_g1 19.6050115356579 0.56747148358707 BRO TRINITY_DN175146_c0_g1 4.66470916950464 0.65067287552887 BGM TRINITY_DN12499_c0_g1 12.1855593824259 0.567982930117245 OG0002808
BGM_M TRINITY_DN78592_c0_g2 376.315247895982 0.00463957763611229 BAT TRINITY_DN172707_c0_g1 407.498888122929 4.30309387388985e-13 BRO TRINITY_DN7497_c0_g2 702.063419602634 0.00581743544586265 BGM TRINITY_DN78592_c0_g2 322.585945898792 1.11496513082399e-05 OG0002810
BGM_M TRINITY_DN16631_c1_g1 2.24397005218321 0.712862119178235 BAT TRINITY_DN17288_c2_g1 4.15562439596659 4.84115968747928e-05 BRO TRINITY_DN40908_c0_g1 6.02254384165432 2.95327094429017e-05 BGM TRINITY_DN16631_c1_g1 1.53280055974472 0.992444590915455 OG0002811
BGM_M TRINITY_DN6614_c0_g2 220.479607019276 0.129394252732313 BAT TRINITY_DN2254_c0_g1 177.52246818959 0.224854061028329 BRO TRINITY_DN3553_c0_g1 235.329642341398 0.000182335531138067 BGM TRINITY_DN6614_c0_g2 138.160961346247 0.0013369273030679 OG0002813
BGM_M TRINITY_DN18636_c0_g1 33.3732123536913 0.000211879071651781 BAT TRINITY_DN2299_c0_g1 65.2967801662154 1.4744980606975e-13 BRO TRINITY_DN396_c0_g1 84.0200349711154 1.1632203159652e-05 BGM TRINITY_DN18636_c0_g1 65.8306858408199 2.40599786474321e-22 OG0002815
BGM_M TRINITY_DN6574_c2_g1 15.4821681467983 0.0802244668868573 BAT TRINITY_DN2374_c0_g1 43.0467083475684 0.0159690020647183 BRO TRINITY_DN9193_c2_g2 17.6345568892171 0.800775102629109 BGM TRINITY_DN6574_c2_g1 13.5596602720957 0.553069959460415 OG0002817
BGM_M TRINITY_DN101_c5_g1 47.203965389332 0.946952810897803 BAT TRINITY_DN31171_c0_g1 51.2077595111447 0.000115721472143168 BRO TRINITY_DN62125_c2_g1 41.3755740456224 8.28395886642647e-27 BGM TRINITY_DN101_c5_g1 45.0431262786362 0.184775139726188 OG0002818
BGM_M TRINITY_DN27483_c0_g1 301.830866161842 9.20281597834484e-101 BAT TRINITY_DN3494_c1_g2 94.6463618595773 3.25874200762138e-52 BRO TRINITY_DN517_c0_g1 133.493230105274 2.91145879934175e-47 BGM TRINITY_DN27483_c0_g1 73.6966022256394 8.50096773073824e-16 OG0002819
BGM_M TRINITY_DN9290_c0_g2 126.801924392873 0.323371896626168 BAT TRINITY_DN35354_c0_g1 133.38853371123 0.716749140171847 BRO TRINITY_DN251_c5_g1 134.969322289924 0.213792474803774 BGM TRINITY_DN9290_c0_g2 98.8955056176208 0.747980938423333 OG0002820
BGM_M TRINITY_DN690_c2_g1 160.077757743234 0.00054693884824948 BAT TRINITY_DN3647_c0_g1 137.495422404655 0.000639736612108392 BRO TRINITY_DN326_c1_g1 176.512174629309 1.77005451228158e-22 BGM TRINITY_DN690_c2_g1 121.64490890044 2.93024551296431e-05 OG0002821
BGM_M TRINITY_DN26652_c0_g1 361.009876337628 9.33100121316581e-09 BAT TRINITY_DN3760_c0_g2 162.736926634773 0.823752700940562 BRO TRINITY_DN7457_c0_g3 187.109656170927 0.488324682570005 BGM TRINITY_DN26652_c0_g1 155.838226688735 0.0253975552111581 OG0002822
BGM_M TRINITY_DN2944_c3_g1 804.22422642475 2.07502149245969e-07 BAT TRINITY_DN3938_c0_g1 393.792535213573 0.483339360676413 BRO TRINITY_DN1959_c2_g1 464.457272641149 0.0155898432408499 BGM TRINITY_DN2944_c3_g1 557.029723916793 0.304472156641998 OG0002823
BGM_M TRINITY_DN1106_c7_g1 90.8383486906906 6.69055159310497e-11 BAT TRINITY_DN40125_c0_g1 44.5670916778987 2.71460451866784e-09 BRO TRINITY_DN6521_c2_g1 52.3978767228007 0.000298066718633548 BGM TRINITY_DN1106_c7_g1 63.2461095551148 2.98895286957513e-20 OG0002824
